"Plot Title: 10922202-in lab"
"#","Date","Time, GMT-06:00","DO conc, mg/L (LGR S/N: 10922202, SEN S/N: 10922202)","Temp, °C (LGR S/N: 10922202, SEN S/N: 10922202)","Coupler Attached (LGR S/N: 10922202)","Host Connected (LGR S/N: 10922202)","Stopped (LGR S/N: 10922202)","End Of File (LGR S/N: 10922202)"
73,05/10/22,10:00:00  PM,10.15,14.42,,,,
74,05/10/22,10:05:00  PM,10.14,14.44,,,,
75,05/10/22,10:10:00  PM,10.14,14.46,,,,
76,05/10/22,10:15:00  PM,10.13,14.48,,,,
77,05/10/22,10:20:00  PM,10.13,14.52,,,,
78,05/10/22,10:25:00  PM,10.13,14.52,,,,
79,05/10/22,10:30:00  PM,10.13,14.56,,,,
80,05/10/22,10:35:00  PM,10.13,14.58,,,,
81,05/10/22,10:40:00  PM,10.11,14.60,,,,
82,05/10/22,10:45:00  PM,10.11,14.62,,,,
83,05/10/22,10:50:00  PM,10.10,14.64,,,,
84,05/10/22,10:55:00  PM,10.11,14.66,,,,
85,05/10/22,11:00:00  PM,10.10,14.68,,,,
86,05/10/22,11:05:00  PM,10.09,14.70,,,,
87,05/10/22,11:10:00  PM,10.10,14.72,,,,
88,05/10/22,11:15:00  PM,10.08,14.74,,,,
89,05/10/22,11:20:00  PM,10.09,14.76,,,,
90,05/10/22,11:25:00  PM,10.08,14.78,,,,
91,05/10/22,11:30:00  PM,10.08,14.80,,,,
92,05/10/22,11:35:00  PM,10.09,14.82,,,,
93,05/10/22,11:40:00  PM,10.06,14.84,,,,
94,05/10/22,11:45:00  PM,10.08,14.86,,,,
95,05/10/22,11:50:00  PM,10.07,14.88,,,,
96,05/10/22,11:55:00  PM,10.06,14.90,,,,
97,05/11/22,12:00:00  AM,10.06,14.90,,,,
98,05/11/22,12:05:00  AM,10.06,14.92,,,,
99,05/11/22,12:10:00  AM,10.05,14.94,,,,
100,05/11/22,12:15:00  AM,10.03,14.96,,,,
101,05/11/22,12:20:00  AM,10.04,14.98,,,,
102,05/11/22,12:25:00  AM,10.04,15.00,,,,
103,05/11/22,12:30:00  AM,10.02,15.02,,,,
104,05/11/22,12:35:00  AM,10.04,15.04,,,,
105,05/11/22,12:40:00  AM,10.03,15.06,,,,
106,05/11/22,12:45:00  AM,10.01,15.08,,,,
107,05/11/22,12:50:00  AM,10.03,15.08,,,,
108,05/11/22,12:55:00  AM,10.02,15.10,,,,
109,05/11/22,01:00:00  AM,10.02,15.12,,,,
110,05/11/22,01:05:00  AM,10.02,15.14,,,,
111,05/11/22,01:10:00  AM,10.01,15.16,,,,
112,05/11/22,01:15:00  AM,10.00,15.18,,,,
113,05/11/22,01:20:00  AM,9.99,15.20,,,,
114,05/11/22,01:25:00  AM,10.00,15.20,,,,
115,05/11/22,01:30:00  AM,9.99,15.22,,,,
116,05/11/22,01:35:00  AM,10.00,15.24,,,,
117,05/11/22,01:40:00  AM,10.00,15.26,,,,
118,05/11/22,01:45:00  AM,9.99,15.28,,,,
119,05/11/22,01:50:00  AM,9.99,15.28,,,,
120,05/11/22,01:55:00  AM,9.98,15.30,,,,
121,05/11/22,02:00:00  AM,9.98,15.32,,,,
122,05/11/22,02:05:00  AM,9.96,15.34,,,,
123,05/11/22,02:10:00  AM,9.97,15.34,,,,
124,05/11/22,02:15:00  AM,9.96,15.36,,,,
125,05/11/22,02:20:00  AM,9.98,15.38,,,,
126,05/11/22,02:25:00  AM,9.97,15.40,,,,
127,05/11/22,02:30:00  AM,9.96,15.40,,,,
128,05/11/22,02:35:00  AM,9.94,15.42,,,,
129,05/11/22,02:40:00  AM,9.96,15.44,,,,
130,05/11/22,02:45:00  AM,9.96,15.44,,,,
131,05/11/22,02:50:00  AM,9.96,15.46,,,,
132,05/11/22,02:55:00  AM,9.93,15.48,,,,
133,05/11/22,03:00:00  AM,9.94,15.48,,,,
134,05/11/22,03:05:00  AM,9.93,15.50,,,,
135,05/11/22,03:10:00  AM,9.94,15.52,,,,
136,05/11/22,03:15:00  AM,9.94,15.54,,,,
137,05/11/22,03:20:00  AM,9.93,15.54,,,,
138,05/11/22,03:25:00  AM,9.93,15.56,,,,
139,05/11/22,03:30:00  AM,9.93,15.56,,,,
140,05/11/22,03:35:00  AM,9.92,15.58,,,,
141,05/11/22,03:40:00  AM,9.91,15.60,,,,
142,05/11/22,03:45:00  AM,9.91,15.60,,,,
143,05/11/22,03:50:00  AM,9.91,15.62,,,,
144,05/11/22,03:55:00  AM,9.90,15.64,,,,
145,05/11/22,04:00:00  AM,9.90,15.64,,,,
146,05/11/22,04:05:00  AM,9.90,15.66,,,,
147,05/11/22,04:10:00  AM,9.90,15.66,,,,
148,05/11/22,04:15:00  AM,9.89,15.68,,,,
149,05/11/22,04:20:00  AM,9.90,15.68,,,,
150,05/11/22,04:25:00  AM,9.90,15.70,,,,
151,05/11/22,04:30:00  AM,9.88,15.72,,,,
152,05/11/22,04:35:00  AM,9.88,15.72,,,,
153,05/11/22,04:40:00  AM,9.88,15.74,,,,
154,05/11/22,04:45:00  AM,9.88,15.74,,,,
155,05/11/22,04:50:00  AM,9.87,15.76,,,,
156,05/11/22,04:55:00  AM,9.89,15.76,,,,
157,05/11/22,05:00:00  AM,9.89,15.78,,,,
158,05/11/22,05:05:00  AM,9.88,15.78,,,,
159,05/11/22,05:10:00  AM,9.88,15.80,,,,
160,05/11/22,05:15:00  AM,9.88,15.80,,,,
161,05/11/22,05:20:00  AM,9.86,15.82,,,,
162,05/11/22,05:25:00  AM,9.87,15.82,,,,
163,05/11/22,05:30:00  AM,9.87,15.84,,,,
164,05/11/22,05:35:00  AM,9.86,15.84,,,,
165,05/11/22,05:40:00  AM,9.87,15.84,,,,
166,05/11/22,05:45:00  AM,9.86,15.86,,,,
167,05/11/22,05:50:00  AM,9.86,15.86,,,,
168,05/11/22,05:55:00  AM,9.87,15.88,,,,
169,05/11/22,06:00:00  AM,9.87,15.88,,,,
170,05/11/22,06:05:00  AM,9.87,15.90,,,,
171,05/11/22,06:10:00  AM,9.87,15.90,,,,
172,05/11/22,06:15:00  AM,9.84,15.90,,,,
173,05/11/22,06:20:00  AM,9.85,15.92,,,,
174,05/11/22,06:25:00  AM,9.84,15.92,,,,
175,05/11/22,06:30:00  AM,9.86,15.94,,,,
176,05/11/22,06:35:00  AM,9.85,15.94,,,,
177,05/11/22,06:40:00  AM,9.85,15.94,,,,
178,05/11/22,06:45:00  AM,9.85,15.96,,,,
179,05/11/22,06:50:00  AM,9.84,15.96,,,,
180,05/11/22,06:55:00  AM,9.85,15.98,,,,
181,05/11/22,07:00:00  AM,9.84,15.98,,,,
182,05/11/22,07:05:00  AM,9.83,15.98,,,,
183,05/11/22,07:10:00  AM,9.84,16.00,,,,
184,05/11/22,07:15:00  AM,9.82,16.00,,,,
185,05/11/22,07:20:00  AM,9.83,16.02,,,,
186,05/11/22,07:25:00  AM,9.82,16.02,,,,
187,05/11/22,07:30:00  AM,9.82,16.02,,,,
188,05/11/22,07:35:00  AM,9.80,16.02,,,,
189,05/11/22,07:40:00  AM,9.80,16.02,,,,
190,05/11/22,07:45:00  AM,9.80,16.04,,,,
191,05/11/22,07:50:00  AM,9.80,16.04,,,,
192,05/11/22,07:55:00  AM,9.78,16.04,,,,
193,05/11/22,08:00:00  AM,9.78,16.06,,,,
194,05/11/22,08:05:00  AM,9.76,16.06,,,,
195,05/11/22,08:10:00  AM,9.77,16.08,,,,
196,05/11/22,08:15:00  AM,9.77,16.08,,,,
197,05/11/22,08:20:00  AM,9.78,16.10,,,,
198,05/11/22,08:25:00  AM,9.77,16.10,,,,
199,05/11/22,08:30:00  AM,9.77,16.12,,,,
200,05/11/22,08:35:00  AM,9.76,16.12,,,,
201,05/11/22,08:40:00  AM,9.76,16.14,,,,
202,05/11/22,08:45:00  AM,9.75,16.14,,,,
203,05/11/22,08:50:00  AM,9.75,16.16,,,,
204,05/11/22,08:55:00  AM,9.75,16.16,,,,
205,05/11/22,09:00:00  AM,9.75,16.18,,,,
206,05/11/22,09:05:00  AM,9.76,16.18,,,,
207,05/11/22,09:10:00  AM,9.76,16.18,,,,
208,05/11/22,09:15:00  AM,9.75,16.20,,,,
209,05/11/22,09:20:00  AM,9.75,16.20,,,,
210,05/11/22,09:25:00  AM,9.75,16.20,,,,
211,05/11/22,09:30:00  AM,9.74,16.22,,,,
212,05/11/22,09:35:00  AM,9.73,16.22,,,,
213,05/11/22,09:40:00  AM,9.74,16.24,,,,
214,05/11/22,09:45:00  AM,9.73,16.24,,,,
215,05/11/22,09:50:00  AM,9.73,16.26,,,,
216,05/11/22,09:55:00  AM,9.75,16.26,,,,
217,05/11/22,10:00:00  AM,9.73,16.26,,,,
218,05/11/22,10:05:00  AM,9.74,16.28,,,,
219,05/11/22,10:10:00  AM,9.73,16.28,,,,
220,05/11/22,10:15:00  AM,9.73,16.30,,,,
221,05/11/22,10:20:00  AM,9.72,16.30,,,,
222,05/11/22,10:25:00  AM,9.72,16.32,,,,
223,05/11/22,10:30:00  AM,9.73,16.32,,,,
224,05/11/22,10:35:00  AM,9.74,16.34,,,,
225,05/11/22,10:40:00  AM,9.72,16.34,,,,
226,05/11/22,10:45:00  AM,9.72,16.34,,,,
227,05/11/22,10:50:00  AM,9.72,16.36,,,,
228,05/11/22,10:55:00  AM,9.71,16.36,,,,
229,05/11/22,11:00:00  AM,9.70,16.36,,,,
230,05/11/22,11:05:00  AM,9.70,16.38,,,,
231,05/11/22,11:10:00  AM,9.70,16.40,,,,
232,05/11/22,11:15:00  AM,9.70,16.40,,,,
233,05/11/22,11:20:00  AM,9.70,16.42,,,,
234,05/11/22,11:25:00  AM,9.69,16.42,,,,
235,05/11/22,11:30:00  AM,9.69,16.44,,,,
236,05/11/22,11:35:00  AM,9.69,16.44,,,,
237,05/11/22,11:40:00  AM,9.69,16.46,,,,
238,05/11/22,11:45:00  AM,9.69,16.48,,,,
239,05/11/22,11:50:00  AM,9.67,16.48,,,,
240,05/11/22,11:55:00  AM,9.68,16.50,,,,
241,05/11/22,12:00:00  PM,9.68,16.50,,,,
242,05/11/22,12:05:00  PM,9.68,16.52,,,,
243,05/11/22,12:10:00  PM,9.68,16.52,,,,
244,05/11/22,12:15:00  PM,9.68,16.54,,,,
245,05/11/22,12:20:00  PM,9.68,16.54,,,,
246,05/11/22,12:25:00  PM,9.70,16.56,,,,
247,05/11/22,12:30:00  PM,9.68,16.56,,,,
248,05/11/22,12:35:00  PM,9.68,16.58,,,,
249,05/11/22,12:40:00  PM,9.68,16.58,,,,
250,05/11/22,12:45:00  PM,9.67,16.60,,,,
251,05/11/22,12:50:00  PM,9.67,16.60,,,,
252,05/11/22,12:55:00  PM,9.65,16.62,,,,
253,05/11/22,01:00:00  PM,9.65,16.62,,,,
254,05/11/22,01:05:00  PM,9.66,16.64,,,,
255,05/11/22,01:10:00  PM,9.65,16.66,,,,
256,05/11/22,01:15:00  PM,9.66,16.66,,,,
257,05/11/22,01:20:00  PM,9.65,16.68,,,,
258,05/11/22,01:25:00  PM,9.65,16.70,,,,
259,05/11/22,01:30:00  PM,9.64,16.70,,,,
260,05/11/22,01:35:00  PM,9.65,16.72,,,,
261,05/11/22,01:40:00  PM,9.62,16.72,,,,
262,05/11/22,01:45:00  PM,9.64,16.74,,,,
263,05/11/22,01:50:00  PM,9.62,16.76,,,,
264,05/11/22,01:55:00  PM,9.62,16.76,,,,
265,05/11/22,02:00:00  PM,9.62,16.78,,,,
266,05/11/22,02:05:00  PM,9.61,16.78,,,,
267,05/11/22,02:10:00  PM,9.61,16.80,,,,
268,05/11/22,02:15:00  PM,9.61,16.80,,,,
269,05/11/22,02:20:00  PM,9.61,16.82,,,,
270,05/11/22,02:25:00  PM,9.61,16.82,,,,
271,05/11/22,02:30:00  PM,9.61,16.84,,,,
272,05/11/22,02:35:00  PM,9.61,16.86,,,,
273,05/11/22,02:40:00  PM,9.60,16.86,,,,
274,05/11/22,02:45:00  PM,9.60,16.88,,,,
275,05/11/22,02:50:00  PM,9.59,16.88,,,,
276,05/11/22,02:55:00  PM,9.59,16.90,,,,
277,05/11/22,03:00:00  PM,9.59,16.90,,,,
278,05/11/22,03:05:00  PM,9.59,16.90,,,,
279,05/11/22,03:10:00  PM,9.58,16.90,,,,
280,05/11/22,03:15:00  PM,9.60,16.90,,,,
281,05/11/22,03:20:00  PM,9.60,16.92,,,,
282,05/11/22,03:25:00  PM,9.59,16.92,,,,
283,05/11/22,03:30:00  PM,9.58,16.94,,,,
284,05/11/22,03:35:00  PM,9.59,16.94,,,,
285,05/11/22,03:40:00  PM,9.59,16.94,,,,
286,05/11/22,03:45:00  PM,9.59,16.94,,,,
287,05/11/22,03:50:00  PM,9.58,16.94,,,,
288,05/11/22,03:55:00  PM,9.57,16.94,,,,
289,05/11/22,04:00:00  PM,9.58,16.94,,,,
290,05/11/22,04:05:00  PM,9.57,16.96,,,,
291,05/11/22,04:10:00  PM,9.57,16.96,,,,
292,05/11/22,04:15:00  PM,9.59,16.96,,,,
293,05/11/22,04:20:00  PM,9.58,16.96,,,,
294,05/11/22,04:25:00  PM,9.60,16.96,,,,
295,05/11/22,04:25:49  PM,,,Logged,,,
296,05/11/22,04:25:51  PM,,,,Logged,,
297,05/11/22,04:25:52  PM,,,,,Logged,Logged
